unit_id,sample_id,argument_index,argument_id,seed,model_label,match_rate,rq3_three_component,full_schema_three_component,two_component_rq3,legacy_static,cat16_gwet_ac1,cat9_gwet_ac1,multi_jaccard,span21_jaccard,span24_jaccard,span17_jaccard,cat16_valid_n,cat9_valid_n,multi_valid_n,span21_valid_n,span24_valid_n,span17_valid_n,human_focus,llm_focus
0:42,0,0,1,42,LLaMA2 Oracle Vanilla 60,0.3333333333333333,0.2325301244840845,0.2145040806429979,0.2082164903772944,0.29214017207248366,0.28294177732379977,0.3668341708542714,0.75,0.09555555555555556,0.07962962962962963,0.12424242424242425,9,7,4,15,18,11,Vague or Ambiguous Terms|Other Stakeholder Perspective|Overgeneralized Statement,Vague or Ambiguous Terms|Lacks Evidence|Lacks Evidence
0:43,0,0,1,43,LLaMA2 Oracle Vanilla 60,0.3333333333333333,0.26667646594749916,0.2448071109460282,0.255768937929742,0.31453289934521095,0.28294177732379977,0.3668341708542714,0.75,0.16222222222222224,0.13518518518518519,0.196969696969697,9,7,4,15,18,11,Vague or Ambiguous Terms|Other Stakeholder Perspective|Overgeneralized Statement,Vague or Ambiguous Terms|Lacks Evidence|Lacks Evidence
0:44,0,0,1,44,LLaMA2 Oracle Vanilla 60,0.6666666666666666,0.25033830050867356,0.23196146662231662,0.23771593703100552,0.35112136571191366,0.3582887700534759,0.4520547945205479,0.75,0.07291666666666667,0.06140350877192983,0.12424242424242425,10,8,4,16,19,11,Vague or Ambiguous Terms|Other Stakeholder Perspective|Overgeneralized Statement,Vague or Ambiguous Terms|Lacks Evidence|Other Stakeholder Perspective
1:42,1,1,2,42,LLaMA2 Oracle Vanilla 60,0.3333333333333333,0.19340346836944766,0.1789913780572705,0.18881468810714094,0.30996405036438057,0.3133047210300429,0.41778975741239893,0.5,0.043650793650793655,0.03594771241830066,0.06759259259259259,8,6,4,14,17,12,Lacks Evidence|Other Stakeholder Perspective|Questionable Cause-Effect Relationship,Vague or Ambiguous Terms|Vague or Ambiguous Terms|Lacks Evidence
1:43,1,1,2,43,LLaMA2 Oracle Vanilla 60,0.3333333333333333,0.20980895567469607,0.1934984520123839,0.20328634412344818,0.323167383107089,0.3188854489164087,0.42986425339366513,0.5,0.07142857142857142,0.058823529411764705,0.08333333333333333,8,6,4,14,17,12,Lacks Evidence|Other Stakeholder Perspective|Questionable Cause-Effect Relationship,Vague or Ambiguous Terms|Lacks Evidence|Lacks Evidence
1:44,1,1,2,44,LLaMA2 Oracle Vanilla 60,0.0,0.3878364786461221,0.3556238516055648,0.4079223102478916,0.6157198671096346,0.5842155919153031,0.8006644518272426,0.75,0.16923076923076924,0.1375,0.2,8,6,4,13,16,11,Lacks Evidence|Other Stakeholder Perspective|Questionable Cause-Effect Relationship,Vague or Ambiguous Terms
2:42,2,2,3,42,LLaMA2 Oracle Vanilla 60,0.6666666666666666,0.18458895854681145,0.17183944913540297,0.13069609410689814,0.25563536146642307,0.27919911012235815,0.3668341708542714,0.75,0.004807692307692308,0.00390625,0.005681818181818182,9,7,4,13,16,11,Lacks Evidence|Vague or Ambiguous Terms|Other Stakeholder Perspective,Vague or Ambiguous Terms|Other Stakeholder Perspective|Other Stakeholder Perspective
2:43,2,2,3,43,LLaMA2 Oracle Vanilla 60,0.6666666666666666,0.21878800663731418,0.20370674394700777,0.20075520409822734,0.3775406368921776,0.3668341708542714,0.5348837209302325,0.75,0.004807692307692308,0.00390625,0.023863636363636365,7,5,4,13,16,11,Lacks Evidence|Vague or Ambiguous Terms|Other Stakeholder Perspective,Vague or Ambiguous Terms|Other Stakeholder Perspective
2:44,2,2,3,44,LLaMA2 Oracle Vanilla 60,0.6666666666666666,0.21878800663731418,0.20370674394700777,0.20075520409822734,0.3775406368921776,0.3668341708542714,0.5348837209302325,0.75,0.004807692307692308,0.00390625,0.023863636363636365,7,5,4,13,16,11,Lacks Evidence|Vague or Ambiguous Terms|Other Stakeholder Perspective,Vague or Ambiguous Terms|Other Stakeholder Perspective|Other Stakeholder Perspective
3:42,3,3,4,42,LLaMA2 Oracle Vanilla 60,0.6666666666666666,0.3064190766853349,0.28370770446492954,0.28756307176371554,0.44651340005666723,0.4646271510516252,0.5879828326180258,0.75,0.10138798701298701,0.08537935748462064,0.128517316017316,10,8,4,16,19,12,Vague or Ambiguous Terms|Other Stakeholder Perspective|Other Stakeholder Perspective,Other Stakeholder Perspective|Other Stakeholder Perspective|Other Stakeholder Perspective
3:43,3,3,4,43,LLaMA2 Oracle Vanilla 60,0.3333333333333333,0.28456219643820835,0.26264631922739684,0.25636877498313226,0.3318332338366621,0.3577981651376147,0.39899833055091816,0.75,0.14010854341736695,0.11798614182515112,0.180859010270775,10,9,4,16,19,12,Vague or Ambiguous Terms|Other Stakeholder Perspective|Other Stakeholder Perspective,Lacks Evidence|Other Stakeholder Perspective|Temporal Contrast
3:44,3,3,4,44,LLaMA2 Oracle Vanilla 60,0.0,0.3255727164719575,0.3015557839621939,0.3037781804415053,0.47870508798073963,0.5137353962740764,0.6343940419769803,0.75,0.10136738261738262,0.085362006414638,0.12874625374625373,11,9,4,16,19,12,Vague or Ambiguous Terms|Other Stakeholder Perspective|Other Stakeholder Perspective,Lacks Evidence|Temporal Contrast|Temporal Contrast
4:42,4,4,5,42,LLaMA2 Oracle Vanilla 60,0.0,0.32982589929924366,0.3031551876778093,0.2927610185032262,0.446967918856889,0.46214315266859746,0.5842155919153031,0.75,0.1489795918367347,0.12268907563025208,0.13846153846153847,10,8,4,14,17,13,Other Stakeholder Perspective|Other Stakeholder Perspective|Lacks Evidence,Vague or Ambiguous Terms
4:43,4,4,5,43,LLaMA2 Oracle Vanilla 60,0.0,0.28643844998232587,0.2627945051538402,0.287606699322002,0.40678436119445915,0.41666666666666663,0.5128552097428958,0.5,0.14653856107660454,0.12067881500426256,0.1683574879227053,11,9,4,14,17,12,Other Stakeholder Perspective|Other Stakeholder Perspective|Lacks Evidence,Vague or Ambiguous Terms|Overgeneralized Statement|Overgeneralized Statement
4:44,4,4,5,44,LLaMA2 Oracle Vanilla 60,0.6666666666666666,0.2906820071014066,0.26876316327428823,0.27583151129662753,0.4867215977605513,0.5842155919153031,0.6744186046511628,0.25,0.07478632478632477,0.061588738059326284,0.06481481481481481,8,7,4,14,17,12,Other Stakeholder Perspective|Other Stakeholder Perspective|Lacks Evidence,Lacks Evidence|Overgeneralized Statement|Other Stakeholder Perspective
5:42,5,0,6,42,LLaMA2 Oracle Vanilla 60,0.6666666666666666,0.17490153049232493,0.16163899539265308,0.17787601062904707,0.22911838656080763,0.22535211267605632,0.2747252747252747,0.5,0.07453947368421052,0.06277008310249306,0.12660287081339713,11,9,4,16,19,11,Other Stakeholder Perspective|Implicit Existence|Lacks Evidence,Other Stakeholder Perspective|Lacks Evidence|Lacks Evidence
5:43,5,0,6,43,LLaMA2 Oracle Vanilla 60,0.6666666666666666,0.13994877555050855,0.12901187455204077,0.13094174588949484,0.14582192673145597,0.13157894736842105,0.1590656284760845,0.5,0.07774460188933874,0.06546913843312736,0.11605263157894737,11,9,4,16,19,12,Other Stakeholder Perspective|Implicit Existence|Lacks Evidence,Lacks Evidence|Lacks Evidence|Other Stakeholder Perspective
5:44,5,0,6,44,LLaMA2 Oracle Vanilla 60,0.6666666666666666,0.27842312424568566,0.25711632471852564,0.2887074082116425,0.4087530022347683,0.4185022026431718,0.5155963302752293,0.5,0.12949108818011257,0.10904512688851585,0.16858974358974357,11,9,4,16,19,12,Other Stakeholder Perspective|Implicit Existence|Lacks Evidence,Lacks Evidence|Lacks Evidence|Other Stakeholder Perspective
6:42,6,1,7,42,LLaMA2 Oracle Vanilla 60,0.6666666666666666,0.12926083389274262,0.11777379842679356,0.13587891296869625,0.16063185414516684,0.1437308868501529,0.1826625386996904,0.25,0.09523809523809523,0.0784313725490196,0.1111111111111111,10,8,4,14,17,12,Temporal Contrast|Vague or Ambiguous Terms|Other Stakeholder Perspective,Vague or Ambiguous Terms|Other Stakeholder Perspective|Vague or Ambiguous Terms
6:43,6,1,7,43,LLaMA2 Oracle Vanilla 60,0.3333333333333333,0.23306233062330622,0.2131610219845514,0.19553556260008026,0.2371999577087543,0.22222222222222218,0.274282223579719,0.75,0.14285714285714285,0.11764705882352941,0.15384615384615385,11,9,4,14,17,13,Temporal Contrast|Vague or Ambiguous Terms|Other Stakeholder Perspective,Vague or Ambiguous Terms
6:44,6,1,7,44,LLaMA2 Oracle Vanilla 60,0.3333333333333333,0.19956096087689962,0.1817146539569124,0.20996663154197404,0.23658394977168956,0.18816067653276955,0.26027397260273977,0.5,0.1510204081632653,0.12436974789915967,0.18333333333333335,8,6,4,14,17,12,Temporal Contrast|Vague or Ambiguous Terms|Other Stakeholder Perspective,Vague or Ambiguous Terms|Lacks Evidence|Bias and Subjectivity
7:42,7,2,8,42,LLaMA2 Oracle Vanilla 60,0.6666666666666666,0.2751432317343296,0.2553048131292661,0.2452147774644556,0.3842384302032193,0.4137341988384011,0.5079726651480638,0.75,0.07910120569967118,0.0672360248447205,0.10610766045548654,11,9,4,17,20,12,Lacks Evidence|Vague or Ambiguous Terms|Lacks Evidence,Other Stakeholder Perspective|Vague or Ambiguous Terms|Lacks Evidence
7:43,7,2,8,43,LLaMA2 Oracle Vanilla 60,0.3333333333333333,0.2889452163506739,0.2682114716880986,0.24873493432125543,0.38589609277389136,0.4137341988384011,0.5079726651480638,0.75,0.1060479375696767,0.09089823220258003,0.11149142976588629,11,9,4,18,21,16,Lacks Evidence|Vague or Ambiguous Terms|Lacks Evidence,Lacks Evidence
